text,label
thats what you get for being a fat ass....FAT ASS...,1
  Laswtnight.,0
 If vegetarians love animals so much  why do they eat all their food?,0
you got that right! People stealing others' generators  & other stuff inside the homes when they know no one's home..sucks big time,1
He can't hear you  his head's too far up his own ass.,1
bitch was craaaaaaaazzzzzzzzzzy!,1
thats a good question.  most lawyers HATE that stuff.,1
Yeh  but every nerd like to think he/she is devastatingly good-looking  as revenge on those who snubbed them. Trust me  I kno,1
  my bed? haha,0
 i can see the revolting illegal avatar now :) tempted to make my pussy misbehave in sympathy,1
gimme their twitter and I'll bitch them out! you should get a discount :),0
damn man. your find just made me hella depressed. you guys are doing a story on it correct?,0
YES!! she'll call me and be like get your ass out of bed and then she'll name a list of bs for me to do,1
Damn  some in-n-out would hit the spot.,0
Hate to run into _him_ at Guantanamo Bay ;-),0
I hope u had a kick ass day.  Ross,0
depends on how much you hate fighting w/your light. I read in the car a lot while hub drives  so very worth it to me.,1
  Sweet november. mr deeds haha,0
  No,0
wash yo' ass!,1
your mom sucks  BITACH!,1
I hate you .. why can't I go to Vegas ?,1
I've been messing around with some of the beta releases. It murders every other WP version (widget panel still sucks though).,1
shits gay!,1
Hah  next you're going to start demanding ass-grabs as payment for those Metronauts shirts.,0
Back at ya bro! Thee Oh Sees are playing Thursday and I actually have some money now  lets fucking rage!,0
i just deleted all the people that i have on my facebook off myspace Damn if everyone switched i could just delete the account,1
I'm so happy. I can't believe Lacey  what a bitch. I'm so happy for Brandi M. Oh  and the look on Megan's face - priceless.,0
 sometimes I hate how contagious US culture is,1
#NAME?,0
 We're having a BAD ASS gathering in May  you should come. Of course  the best part is the hanging out downtown after. :),1
Damn straight!,1
remind me never to piss you off,0
LMAO! @ ur new pet...I thought u sent me a pic of a big ass butterfly...lol!,1
that sucks :( tell her to get unsick!,0
it back safely...misssed this damn weather.  I think it may be too cold to go on my date  yo...,0
 Your to young what love is bitch so do you use it!!! Dumb whore put your boobs away!!!,1
I hate nearly everything about the first two HP movies.,1
I imagine. Another thing  every time I open the Reader  my subscription folders are ALL open. I hate that too.,1
 This is not &quot;Krista&quot; for the last time I have no flippen idea who &quot;krista&quot; is,1
 you should come next week!,0
why do you eat so much you fat bastard,1
  love,0
OH. MY. GOD. So damn cute!,0
 still a bitch :],1
niiice likewise...sure the boricua gave that away. ah yes we boricuas have good taste (Rob Pattinson) hehe damn sexy brits lol,1
 yuppp,0
  Timothy,0
Did you intentionally spell it as 'sux' instead of 'sucks' to fit it into the character limit? ;),0
 my sis is naked,0
I might get in a snowball fight out this bitch!,1
that's more like it! but seriously  you're gonna hate emacs if you dont like / want to use lisp. that's its main draw,0
i'll open up a new phone bill in your name... fuck your credit all up!!! LOL,0
lots of ppl i know hate the song. was spreading it around & most ppl ask me whats wrong with me hehe. i think its so fantastic.,1
  idk........,0
there's gonna be a nerd party in utah on new years!,1
 You suck dick.,1
Damn him!  I had my milk all ready for some dunkin',0
Damn dude the last 3 eps of TrueBlood are the best,0
 What did you think when you found out snape could have been harry potter&;s father?,0
hmmm....or do they hate you because you didn't let them join in the parranda? Nah  probably the corp council thing,1
goddamn it kj...fuck you 58 times http://tinyurl.com/59blcl,1
Seriously Cat  16 000?  Seriously? UR a beast ... if there was a bloggin HOF I'd nominate u First ballot... Fuck Perez!,0
haha nah he didn't do anything I was talking about guys in general particularly a guy friend though and he was being a dick to  ...,1
go fuck yourself.,1
Football. I hate it. It&#8217;s official  I&#8217;m bad luck.,1
 If parents say  &quot;Never take candy from strangers&quot; then why do we celebrate Halloween?,0
may be... but I hate them...!! cannot even imagine forgiving n forgettin..no ways..,0
burritoville is dead? What the fuck?!,1
 do you want to switch places with a male?,0
  kkkk. hope you feel better!,0
Oh sad faces :( I hate it when that happens! Reading in bed usually helps me...,1
you're a nerd fail,1
I'm scared! Pig in a suit? Were they all out of blankets?,0
this pastor is a homophobic racist person who compares gay people to pedophiles. THIS IS NOT THE 1900S,1
@nakedbard I always hated when people bought practical things like carpet or knife set. BUY THE FUCKING DALMATIAN PEOPLE!,1
 what is your favorite thing to do on the weekends,0
Still warming up from shoveling my LONG driveway.  Damn broken snow blower.   Anybody know anybody who repairs them reliably?,0
WPMU can go fuck itself,1
  i wish. hhhhhighhhhyeaaaahhhh!,0
it totally sucks!!!  i had to call the stores with the fraudulent charges  filed a police report  sign a notarized affidavit,1
  yes. yes. and yes. ive done all the above before,0
lol u couldnt really see my big fat poinsetta on my hat lol!!,0
LOVE the video of you skating and cursing. love it when you say fuck...kinda sexy LOL..how did you learn to skate so good?:),0
Aw. That sucks. We'll have plenty of good food  wine  and company for you after though.,0
 oh well aren&apos;t you just the shiiit for hanging out with older people? get friends your own age  you dumb bitch.,1
 dude you are such a fucken fagget ahahaha,1
http://is.gd/brVS (iTunes) or http://is.gd/b4yp Antrel Rolle previewed today's MIN game on the Best Damn Sports Show Podcast.,1
the man has talent and makes some damn good music. But he overrates himself sometimes.,0
 Would you rather be rich or famous?,0
QuantumOfSuck is a wannabe Transporter 3...,1
Haven't you seen Wall-e. Fat people... Ha,0
they don't use Euros yet? damn lol,1
LOOOOL TA PHOTO =D !tu as aim&#233; silvester ou pas ? :S jamais bourr&#233; ensemble -_-' mais trop ch&#232;r l&#224;-bas LOL et le GAY MDR ! lieb dich,1
  prolly not. but only because idk you and i have a bf so he's the only one i like to touch or smell my feet! sorry yo lol,0
are you off bitch? I want BM it's my best friend! Damn it....hey don't forget FullMoon Getogether tonight,1
Would it piss off Bill O'Reilly if I wished you a Merry Xmas and Happy Holidays?  I'm willing to give it a shot!,1
damn your fat  you even got a turkey as your profile pic for good measure....,1
  jesus!,0
There such a pain in the ass when there gumed up arnt they? u_u The stupid thing is this isnt the first time Ive done that XD,0
 She is whatever the Hell she wants to be  and not one bit of that is anyone named Cheyenne!,0
sucks about the cold but great about the mental state :-),0
i hear ya. iPods can get annoying with that damn clicking noise!,1
  DINA!(:,0
You are a Linux whore!,1
home now. Misses wont let me drink beer tonight cus I gotta do shit tomorow morning.Sucks.,1
Is like putting Lipstick on a Pig!  You were perogued! LIVE WITH IT! #canadawest,1
Please do...anything from you my sexy bitch!,1
 i never thought I would be friends with ________.,0
that sucks big time.,1
 Do you like Care Bears?,0
I AM SO UPSET RIGHT NOW IRL  GODDAMN YOU. I AM KEEPING HIM TIED TO THE BED AT NIGHT FROM NOW ON  FUCK YOU AND DAVROS.,1
i know you got some bama ass shit on your ipod somewhere... some Pastor Troy or something lol.,1
move over give me some of that hate monday,0
yea the weather sucks. At least you missed the 8 degree weather though lol.,1
that sucks;{,1
unnecessary.  pain in the ass.  too much effort.,1
whaha ja maar het is zon raar idee dat ze dat lezen xD en dat BOB FUCKING BRYAR iets tegen me 'gezegt' heeft xD je moet vragen o,1
 what will you do f you found out that you are adopted?,0
  I just moved!! To my own apartment. So only one for me. haha but the building has 3.,0
sorry that sucks. I hope your Cobra kicks in soon. What's up with your hair BTW?,0
 Your into Pryce?,0
Need to spend some time with Moneywell but having to stick with iBank for now - even if I hate it.,0
Oh  I want the page resident on my website.  I might just do a total overhaul.  Hate to refer people to separate site.,0
we gonna make bklyn see what's up! Hell fucking yeah!,1
 If you could bring one character to life from your favorite book  who would it be?,0
Don't you hate that? I *always* recognize commercial voices and am all like  Gene Hackman? Lowe's? Really? OMG!,1
attention whore.,1
Thanks for the ass-kicking ... getting sucked into Twitter. Needed that. And yes  reading is really tough at 90% MHR.,0
Dick jokes ;),0
"i really hate that song but thats like equivalent to ""fuck them other niggas"" to the 40 and up crowd",1
fucking buses. One drove straight past me on Friday night  and I was waving my arms like a windmill. Baaaaah!,1
How the hell do we get in these money situations? Sometimes I just feel like saying fuck it and have them come for my car.,1
nice. I have a fucking pink couch in my room lol,0
  Not fist fight. But a serious fight  yes. haven't we all? ha,0
art IS easy. who the fuck gives A+s?,1
"""If you not on twitter you're a fucking moron"" I agree",1
aww that's awful!! XD I loved the art  and watching them all freak out. I hated the asian dude  he was a dmbass.,1
#NAME?,0
they should have a wii loser..that way you can compete with your wii friends.,1
You lucky whore  you. The roads weren't too bad. But we're supposed to get more snow tonight.,0
  No. Being Atheist is someone who denies the existence of God. Period. And you asked my opinion so please don't argue my opinion about something I don't personally care about anyways. If you want to be athiest  then be it. If you don't  then don't. I don't care. r Its your life.,0
  both :P,0
you used to make fun of my list for never changing  next I switch it up and yet you hate (C).  I can't win.,0
ugh  I KNOW -- there isn't one!! And I hate when I go into a post  and click it -- it just opens the jpg! YUCK!,1
Way to fuck up the dialogue.,0
maybe he just has a dig cock to match the free weaponry he got to attack the defenceless...oops I mean 'defend' his country,1
25,0
"oh please do. steph is already getting tired of me saying ""deck the halls with something about my dick""",0
I can donate some booty as well. Ever heard of top ass? I got that and more.,0
Thanks :-) I'm doing my best  fuck this wind! It's been fun watching people slip on the ice though!,0
 Why do people say &quot;be yourself&quot; then they dislike people for being themselves?,0
 Surprise parties u2013 yes  or no? Why or why not?,0
well clean the damn floor!,1
is Rosario still dating Dame Dash? saw her n Olivers Stones Alexander..she stuck out like a stripper at a male gay bar..literally,0
 mr big dick daddy 4rm cincinnati....ooooowwwww!!!!,0
damn  sorry I didn't get one into AB when we were there.,0
hmmm me either!!! well wait I've had like two... maybe more I dunno... I hate having my photo taken I do know that much!,0
